student_id,school_id,persona,ses_quintile,dropout_risk,retained,match_rank,intervention_id,intervention,persona_priority,signal_boost,fit_score,priority_score,unit_cost_kes,sponsor_action,owner
202,39,Stable Achievers,2,0.34,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.487,3000,"Clubs, mentoring, competitions",School / alumni mentors
188,38,Academic Strugglers,4,0.411,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.482,8000,Fund remedial / catch-up classes,School + education NGO
707,31,Academic Strugglers,3,0.411,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.482,8000,Fund remedial / catch-up classes,School + education NGO
266,36,Stable Achievers,4,0.336,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.476,3000,"Clubs, mentoring, competitions",School / alumni mentors
863,35,Academic Strugglers,3,0.406,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.467,8000,Fund remedial / catch-up classes,School + education NGO
28,36,Academic Strugglers,3,0.483,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.452,15000,Pay term fees / bursary,Sponsor / Bursary fund
981,2,Academic Strugglers,3,0.4,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.45,8000,Fund remedial / catch-up classes,School + education NGO
588,21,Stable Achievers,4,0.326,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.444,3000,"Clubs, mentoring, competitions",School / alumni mentors
32,39,Stable Achievers,4,0.324,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.435,3000,"Clubs, mentoring, competitions",School / alumni mentors
372,30,Stable Achievers,4,0.322,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.432,3000,"Clubs, mentoring, competitions",School / alumni mentors
317,7,Academic Strugglers,1,0.474,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.428,15000,Pay term fees / bursary,Sponsor / Bursary fund
771,21,Stable Achievers,3,0.321,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.426,3000,"Clubs, mentoring, competitions",School / alumni mentors
963,10,Stable Achievers,3,0.314,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.404,3000,"Clubs, mentoring, competitions",School / alumni mentors
763,9,Stable Achievers,4,0.312,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.399,3000,"Clubs, mentoring, competitions",School / alumni mentors
611,14,Stable Achievers,3,0.303,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.369,3000,"Clubs, mentoring, competitions",School / alumni mentors
192,32,Academic Strugglers,2,0.372,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.366,8000,Fund remedial / catch-up classes,School + education NGO
213,14,Stable Achievers,3,0.301,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.362,3000,"Clubs, mentoring, competitions",School / alumni mentors
73,38,Academic Strugglers,1,0.449,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.357,15000,Pay term fees / bursary,Sponsor / Bursary fund
350,45,Academic Strugglers,3,0.448,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.356,15000,Pay term fees / bursary,Sponsor / Bursary fund
226,32,Academic Strugglers,3,0.367,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.351,8000,Fund remedial / catch-up classes,School + education NGO
805,27,Academic Strugglers,2,0.446,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.35,15000,Pay term fees / bursary,Sponsor / Bursary fund
649,33,Stable Achievers,4,0.295,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.343,3000,"Clubs, mentoring, competitions",School / alumni mentors
889,36,Stable Achievers,3,0.292,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.334,3000,"Clubs, mentoring, competitions",School / alumni mentors
769,9,Academic Strugglers,3,0.355,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.314,8000,Fund remedial / catch-up classes,School + education NGO
374,35,Stable Achievers,4,0.285,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.313,3000,"Clubs, mentoring, competitions",School / alumni mentors
343,9,Academic Strugglers,3,0.352,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.305,8000,Fund remedial / catch-up classes,School + education NGO
811,18,Stable Achievers,4,0.283,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.305,3000,"Clubs, mentoring, competitions",School / alumni mentors
858,44,Stable Achievers,3,0.282,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.302,3000,"Clubs, mentoring, competitions",School / alumni mentors
354,41,Academic Strugglers,2,0.427,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.296,15000,Pay term fees / bursary,Sponsor / Bursary fund
837,46,Academic Strugglers,3,0.348,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.294,8000,Fund remedial / catch-up classes,School + education NGO
497,40,Academic Strugglers,3,0.425,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.289,15000,Pay term fees / bursary,Sponsor / Bursary fund
515,3,Academic Strugglers,2,0.422,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.282,15000,Pay term fees / bursary,Sponsor / Bursary fund
579,34,Stable Achievers,5,0.267,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.255,3000,"Clubs, mentoring, competitions",School / alumni mentors
979,1,Stable Achievers,4,0.261,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.236,3000,"Clubs, mentoring, competitions",School / alumni mentors
96,9,Academic Strugglers,3,0.404,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.232,15000,Pay term fees / bursary,Sponsor / Bursary fund
66,38,Academic Strugglers,3,0.403,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.228,15000,Pay term fees / bursary,Sponsor / Bursary fund
300,13,Stable Achievers,4,0.259,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.228,3000,"Clubs, mentoring, competitions",School / alumni mentors
831,18,Stable Achievers,4,0.257,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.224,3000,"Clubs, mentoring, competitions",School / alumni mentors
128,5,Academic Strugglers,3,0.4,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.219,15000,Pay term fees / bursary,Sponsor / Bursary fund
298,5,Academic Strugglers,3,0.322,1,1,academic_tutoring,Academic Tutoring,3.0,0.75,3.75,3.217,8000,Fund remedial / catch-up classes,School + education NGO
125,35,Stable Achievers,5,0.251,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.205,3000,"Clubs, mentoring, competitions",School / alumni mentors
677,40,Stable Achievers,4,0.251,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.205,3000,"Clubs, mentoring, competitions",School / alumni mentors
359,44,Academic Strugglers,2,0.393,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.2,15000,Pay term fees / bursary,Sponsor / Bursary fund
401,40,Academic Strugglers,3,0.392,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.199,15000,Pay term fees / bursary,Sponsor / Bursary fund
723,12,Stable Achievers,5,0.249,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.197,3000,"Clubs, mentoring, competitions",School / alumni mentors
828,33,Stable Achievers,5,0.244,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.182,3000,"Clubs, mentoring, competitions",School / alumni mentors
776,44,Academic Strugglers,3,0.386,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.18,15000,Pay term fees / bursary,Sponsor / Bursary fund
575,14,Stable Achievers,4,0.241,0,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.171,3000,"Clubs, mentoring, competitions",School / alumni mentors
234,4,Stable Achievers,4,0.239,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.165,3000,"Clubs, mentoring, competitions",School / alumni mentors
713,30,Academic Strugglers,3,0.379,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.16,15000,Pay term fees / bursary,Sponsor / Bursary fund
525,11,Academic Strugglers,3,0.378,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.158,15000,Pay term fees / bursary,Sponsor / Bursary fund
230,14,Academic Strugglers,3,0.377,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.156,7000,Shared device / data bundle,Sponsor / CSR partner
138,35,Academic Strugglers,3,0.375,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.15,7000,Shared device / data bundle,Sponsor / CSR partner
520,27,Stable Achievers,4,0.228,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.131,3000,"Clubs, mentoring, competitions",School / alumni mentors
449,43,Stable Achievers,4,0.228,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.128,3000,"Clubs, mentoring, competitions",School / alumni mentors
917,28,Academic Strugglers,2,0.367,0,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.128,15000,Pay term fees / bursary,Sponsor / Bursary fund
48,1,Stable Achievers,5,0.226,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.124,3000,"Clubs, mentoring, competitions",School / alumni mentors
183,9,Stable Achievers,5,0.225,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.12,3000,"Clubs, mentoring, competitions",School / alumni mentors
540,26,Academic Strugglers,3,0.364,0,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.12,7000,Shared device / data bundle,Sponsor / CSR partner
812,32,Academic Strugglers,3,0.363,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.116,7000,Shared device / data bundle,Sponsor / CSR partner
421,16,Stable Achievers,4,0.223,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.113,3000,"Clubs, mentoring, competitions",School / alumni mentors
184,9,Academic Strugglers,2,0.361,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.11,15000,Pay term fees / bursary,Sponsor / Bursary fund
681,19,Academic Strugglers,3,0.359,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.105,7000,Shared device / data bundle,Sponsor / CSR partner
993,30,Academic Strugglers,2,0.357,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.099,15000,Pay term fees / bursary,Sponsor / Bursary fund
564,9,Academic Strugglers,3,0.354,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.092,7000,Shared device / data bundle,Sponsor / CSR partner
615,27,Stable Achievers,4,0.216,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.091,3000,"Clubs, mentoring, competitions",School / alumni mentors
523,41,Stable Achievers,4,0.215,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.088,3000,"Clubs, mentoring, competitions",School / alumni mentors
983,26,Academic Strugglers,2,0.347,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.073,15000,Pay term fees / bursary,Sponsor / Bursary fund
349,2,Academic Strugglers,3,0.343,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,3.061,7000,Shared device / data bundle,Sponsor / CSR partner
591,38,Stable Achievers,5,0.205,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.057,3000,"Clubs, mentoring, competitions",School / alumni mentors
318,9,Stable Achievers,5,0.201,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.044,3000,"Clubs, mentoring, competitions",School / alumni mentors
505,16,Stable Achievers,5,0.201,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.042,3000,"Clubs, mentoring, competitions",School / alumni mentors
324,21,Academic Strugglers,2,0.336,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.04,15000,Pay term fees / bursary,Sponsor / Bursary fund
893,2,Stable Achievers,5,0.2,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,3.04,3000,"Clubs, mentoring, competitions",School / alumni mentors
467,26,Academic Strugglers,2,0.335,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.038,15000,Pay term fees / bursary,Sponsor / Bursary fund
602,35,Academic Strugglers,3,0.333,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.031,15000,Pay term fees / bursary,Sponsor / Bursary fund
491,17,Academic Strugglers,3,0.326,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.012,15000,Pay term fees / bursary,Sponsor / Bursary fund
818,4,Academic Strugglers,3,0.325,1,1,school_fee_support,School Fee Support,2.0,1.5,3.5,3.011,15000,Pay term fees / bursary,Sponsor / Bursary fund
484,45,Stable Achievers,5,0.185,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.991,3000,"Clubs, mentoring, competitions",School / alumni mentors
429,33,Academic Strugglers,3,0.317,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,2.987,7000,Shared device / data bundle,Sponsor / CSR partner
726,37,Stable Achievers,5,0.181,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.979,3000,"Clubs, mentoring, competitions",School / alumni mentors
474,14,Academic Strugglers,3,0.313,1,1,digital_access,Digital Access Kit,2.0,1.5,3.5,2.976,7000,Shared device / data bundle,Sponsor / CSR partner
657,8,Stable Achievers,5,0.18,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.976,3000,"Clubs, mentoring, competitions",School / alumni mentors
734,42,Stable Achievers,5,0.18,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.975,3000,"Clubs, mentoring, competitions",School / alumni mentors
458,26,Stable Achievers,3,0.483,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.96,3000,"Clubs, mentoring, competitions",School / alumni mentors
924,27,Stable Achievers,4,0.17,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.944,3000,"Clubs, mentoring, competitions",School / alumni mentors
446,30,Stable Achievers,3,0.473,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.936,3000,"Clubs, mentoring, competitions",School / alumni mentors
365,11,Stable Achievers,5,0.167,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.934,3000,"Clubs, mentoring, competitions",School / alumni mentors
485,41,Stable Achievers,5,0.165,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.928,3000,"Clubs, mentoring, competitions",School / alumni mentors
688,31,Stable Achievers,5,0.164,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.924,3000,"Clubs, mentoring, competitions",School / alumni mentors
223,29,Stable Achievers,4,0.468,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.923,3000,"Clubs, mentoring, competitions",School / alumni mentors
403,34,Stable Achievers,5,0.16,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.912,3000,"Clubs, mentoring, competitions",School / alumni mentors
804,12,Stable Achievers,5,0.154,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.894,3000,"Clubs, mentoring, competitions",School / alumni mentors
909,16,Stable Achievers,5,0.152,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.886,3000,"Clubs, mentoring, competitions",School / alumni mentors
81,20,Stable Achievers,3,0.449,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.878,3000,"Clubs, mentoring, competitions",School / alumni mentors
4,31,Stable Achievers,4,0.448,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.876,3000,"Clubs, mentoring, competitions",School / alumni mentors
833,43,Stable Achievers,4,0.444,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.865,3000,"Clubs, mentoring, competitions",School / alumni mentors
956,42,Stable Achievers,4,0.443,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.864,3000,"Clubs, mentoring, competitions",School / alumni mentors
241,47,Stable Achievers,5,0.145,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.863,3000,"Clubs, mentoring, competitions",School / alumni mentors
599,28,Stable Achievers,3,0.437,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.848,3000,"Clubs, mentoring, competitions",School / alumni mentors
666,19,Stable Achievers,4,0.431,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.835,3000,"Clubs, mentoring, competitions",School / alumni mentors
655,35,Stable Achievers,3,0.431,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.834,3000,"Clubs, mentoring, competitions",School / alumni mentors
708,20,Stable Achievers,2,0.429,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.828,3000,"Clubs, mentoring, competitions",School / alumni mentors
405,2,Stable Achievers,3,0.424,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.818,3000,"Clubs, mentoring, competitions",School / alumni mentors
892,10,Stable Achievers,3,0.421,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.81,3000,"Clubs, mentoring, competitions",School / alumni mentors
690,35,Stable Achievers,4,0.42,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.807,3000,"Clubs, mentoring, competitions",School / alumni mentors
906,10,Stable Achievers,3,0.415,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.797,3000,"Clubs, mentoring, competitions",School / alumni mentors
270,11,Stable Achievers,5,0.124,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.796,3000,"Clubs, mentoring, competitions",School / alumni mentors
692,25,Stable Achievers,5,0.124,1,1,enrichment,STEM Enrichment,3.0,1.0,4.0,2.796,3000,"Clubs, mentoring, competitions",School / alumni mentors
926,44,Stable Achievers,3,0.409,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.781,3000,"Clubs, mentoring, competitions",School / alumni mentors
178,27,Stable Achievers,3,0.407,0,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.776,3000,"Clubs, mentoring, competitions",School / alumni mentors
312,6,Stable Achievers,3,0.407,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.776,3000,"Clubs, mentoring, competitions",School / alumni mentors
507,1,Stable Achievers,2,0.404,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.77,3000,"Clubs, mentoring, competitions",School / alumni mentors
396,9,Stable Achievers,4,0.402,0,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.766,3000,"Clubs, mentoring, competitions",School / alumni mentors
416,10,Stable Achievers,4,0.401,0,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.763,3000,"Clubs, mentoring, competitions",School / alumni mentors
691,37,Stable Achievers,3,0.399,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.758,3000,"Clubs, mentoring, competitions",School / alumni mentors
380,16,Stable Achievers,4,0.399,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.757,3000,"Clubs, mentoring, competitions",School / alumni mentors
871,15,Stable Achievers,3,0.394,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.745,3000,"Clubs, mentoring, competitions",School / alumni mentors
439,38,Stable Achievers,4,0.39,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.736,3000,"Clubs, mentoring, competitions",School / alumni mentors
785,14,Stable Achievers,3,0.389,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.734,3000,"Clubs, mentoring, competitions",School / alumni mentors
62,10,Stable Achievers,3,0.389,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.733,3000,"Clubs, mentoring, competitions",School / alumni mentors
710,2,Stable Achievers,4,0.387,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.728,3000,"Clubs, mentoring, competitions",School / alumni mentors
82,33,Stable Achievers,3,0.385,0,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.725,3000,"Clubs, mentoring, competitions",School / alumni mentors
248,15,Stable Achievers,3,0.385,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.725,3000,"Clubs, mentoring, competitions",School / alumni mentors
783,2,Stable Achievers,4,0.385,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.725,3000,"Clubs, mentoring, competitions",School / alumni mentors
610,9,Stable Achievers,4,0.383,1,1,enrichment,STEM Enrichment,3.0,0.0,3.0,2.719,3000,"Clubs, mentoring, competitions",School / alumni mentors
